49.62649313	51.48852122	51.6679313
49.06002111	50.10417165	50.24457798
51.20249618	49.56564067	49.3729283
51.69753142	51.55836631	49.50425845
51.11052476	50.11906806	49.8960092
49.34269168	51.7472791	50.23126252
50.48358964	49.00845724	50.24503996
49.61563963	50.07124075	51.51845862
50.68381974	50.29093363	49.99221131
49.5437196	48.88841827	48.65492835
48.96312235	51.68327386	51.16540481
49.02870544	50.983467	51.73441354
49.0731137	49.46493364	51.49788781
50.24392048	50.06883777	48.80069186
49.9042569	49.7046781	50.77115702
49.31133772	50.57304304	50.62116711
51.37678495	51.45562687	49.90732068
50.92129247	49.68300479	50.38917793
50.05658922	49.58031059	51.05677793
51.06639693	51.46079514	48.92552422
50.68494083	51.03330118	51.438107
51.27670571	51.75387725	49.64739281
48.85142712	50.93423436	49.96620522
51.31505231	49.53358923	50.42853345
51.3786039	49.86971702	49.39270708
49.10103984	50.03276999	51.35436574
48.80791675	50.62287347	48.7434531
48.86331872	49.46136502	49.60805595
48.88392613	50.36225134	51.20664137
50.53207244	50.07170912	50.07625161
50.88266985	49.40978761	51.25933902
48.66781647	51.3703719	51.54793876
50.50397136	51.75645839	50.87905164
50.86603577	48.67482896	50.66572092
51.27480583	50.77340372	50.47023038
49.06379252	48.70491202	49.6660382
48.74676782	51.48076706	51.67547898
49.01029092	49.66317695	48.76446106
49.66486928	50.75702657	50.05667314
50.99633146	50.66303131	50.04474063
51.60201544	48.64107515	51.55517503
50.87305369	51.11590533	50.94359792
50.10530034	50.17882337	51.31850988
49.97304126	49.76278325	48.97839265
51.37528156	49.17177554	49.31603139
49.03551926	49.60658247	50.28697423
49.90697314	49.60532473	50.41253843
50.49138828	50.12507953	51.70166541
49.88514295	51.66948113	51.54737563
51.42298807	51.31224944	50.25962009
49.69696876	50.99601147	50.86894828
48.81424509	50.17214367	50.73149115
48.94998439	48.7982596	51.15123152
50.34224747	51.02537739	49.87395716
50.56596623	50.57505131	49.14091183
50.67352103	49.52042087	50.16267317
48.67997366	50.82233133	51.07434844
49.31144536	51.1935444	50.58895041
51.36446251	49.74219079	49.45820825
48.64530891	48.65376627	50.18380712
50.67356372	48.90803545	49.44909349
49.02365273	51.48981796	49.68539644
49.9955799	49.12432244	49.99390332
50.24948864	48.67126242	50.60403893
51.438004	49.11367487	51.00516646
49.26385379	50.37924543	49.76124148
48.70110113	51.03669945	50.84471997
49.00105365	48.89997294	51.44105481
51.1371005	50.81671999	50.29822045
50.28813898	49.81836521	49.37733571
50.87398763	50.44537349	49.64663849
51.13117288	50.62781976	48.99683454
50.16581198	51.01643372	51.47500582
49.56197275	50.73066791	49.02617842
48.64699422	50.3160544	51.67894454
49.56608408	50.55179063	51.23265331
49.21199529	49.71968532	49.80582796
48.69558211	50.14118841	49.21814109
49.53899688	50.23638332	50.16909885
51.4056162	51.02596048	51.26351639
49.11926788	49.89290211	50.603037
51.34811416	50.42109243	49.63273609
49.48825887	49.50781572	49.71561646
49.67966241	50.77480407	50.8321675
50.80177794	49.01033783	49.93542365
50.80633782	49.53284784	48.83577993
49.4354005	50.9476614	50.533329
50.42134273	49.75408369	48.89094922
50.66720197	49.23557637	48.90817213
50.8832677	51.38676527	49.74334307
49.47316428	49.29659944	50.05542062
51.55232273	50.71656306	51.41565188
50.5762204	50.36746624	50.62334804
48.65081007	51.05442655	50.95711044
51.12818328	49.37889447	50.85509696
49.43134186	50.11658072	50.93994463
50.01931813	50.00741729	48.67368933
51.27746296	50.15182464	50.31605752
49.52622441	50.54820493	49.97884642
51.48918295	48.81457314	49.74623647
